rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,checkout,late,rented_again
558557,410258,mobile,ended,20.0,,,Late under 30 min,come later,Parking
558561,326755,mobile,ended,72.0,,,Late 60-120 min,come later,Parking
558583,326578,mobile,ended,3.0,,,Late under 30 min,come later,Parking
558709,316772,mobile,ended,102.0,,,Late 60-120 min,come later,Parking
558759,368753,connect,ended,-126.0,,,Early,come earlier,Parking
558974,321069,mobile,ended,-5.0,,,Early,come earlier,Parking
559078,340616,connect,ended,27.0,,,Late under 30 min,come later,Parking
559084,286751,connect,canceled,,,,Early,come earlier,Parking
559107,402084,mobile,ended,,,,Early,come earlier,Parking
559125,297740,mobile,canceled,,,,Early,come earlier,Parking
559318,344677,mobile,ended,2.0,,,Late under 30 min,come later,Parking
559331,369354,mobile,ended,89.0,,,Late 60-120 min,come later,Parking
559428,289720,connect,ended,-16.0,520878.0,90.0,Early,come earlier,rented again
559435,281955,mobile,ended,18.0,553797.0,60.0,Late under 30 min,come later,rented again
559750,220877,connect,canceled,,,,Early,come earlier,Parking
559781,408776,mobile,ended,44.0,540868.0,0.0,Late 30-60 min,come later,rented again
559817,394117,mobile,ended,21.0,,,Late under 30 min,come later,Parking
559924,376064,mobile,ended,-3.0,,,Early,come earlier,Parking
560005,301068,mobile,ended,-78.0,,,Early,come earlier,Parking
560079,288452,mobile,ended,52.0,,,Late 30-60 min,come later,Parking
560311,399361,mobile,canceled,,,,Early,come earlier,Parking
560363,376124,mobile,ended,,,,Early,come earlier,Parking
560720,404020,mobile,ended,-14.0,,,Early,come earlier,Parking
560884,410068,mobile,ended,-41.0,,,Early,come earlier,Parking
560886,375755,mobile,ended,84.0,,,Late 60-120 min,come later,Parking
560889,412672,connect,ended,,,,Early,come earlier,Parking
561054,387845,mobile,ended,-18.0,,,Early,come earlier,Parking
561083,334859,mobile,ended,65.0,,,Late 60-120 min,come later,Parking
561111,337217,mobile,ended,10.0,,,Late under 30 min,come later,Parking
561157,373726,mobile,ended,-14.0,,,Early,come earlier,Parking
561269,389467,mobile,ended,-21.0,,,Early,come earlier,Parking
561285,392479,mobile,ended,-40.0,,,Early,come earlier,Parking
561366,305917,mobile,ended,-104.0,,,Early,come earlier,Parking
561368,249274,connect,ended,-3.0,558711.0,30.0,Early,come earlier,rented again
561383,411754,connect,ended,173.0,,,Late 120-180 min,come later,Parking
561408,310444,connect,ended,-54.0,545475.0,360.0,Early,come earlier,rented again
561450,192179,connect,ended,7.0,541144.0,540.0,Late under 30 min,come later,rented again
561492,341119,connect,canceled,,,,Early,come earlier,Parking
561596,364996,mobile,ended,108.0,,,Late 60-120 min,come later,Parking
561706,395613,mobile,ended,-38.0,,,Early,come earlier,Parking
561713,414723,mobile,canceled,,,,Early,come earlier,Parking
561726,409636,mobile,ended,-208.0,,,Early,come earlier,Parking
561786,409238,mobile,canceled,,,,Early,come earlier,Parking
561819,304112,mobile,canceled,,,,Early,come earlier,Parking
562024,403722,mobile,canceled,,,,Early,come earlier,Parking
562090,404542,mobile,ended,-35.0,,,Early,come earlier,Parking
562127,386382,mobile,canceled,,,,Early,come earlier,Parking
562173,394024,mobile,ended,73.0,,,Late 60-120 min,come later,Parking
562174,381499,connect,ended,73.0,,,Late 60-120 min,come later,Parking
562211,248539,mobile,canceled,,,,Early,come earlier,Parking
562256,392731,mobile,canceled,,,,Early,come earlier,Parking
562264,408060,mobile,ended,129.0,,,Late 120-180 min,come later,Parking
562291,404133,connect,ended,-709.0,,,Early,come earlier,Parking
562299,386177,mobile,canceled,,,,Early,come earlier,Parking
562409,410088,mobile,ended,-30.0,,,Early,come earlier,Parking
562501,242546,mobile,ended,15.0,,,Late under 30 min,come later,Parking
562641,381183,mobile,canceled,,,,Early,come earlier,Parking
562669,393442,mobile,ended,30.0,,,Late 30-60 min,come later,Parking
562807,310571,mobile,ended,-14.0,,,Early,come earlier,Parking
563003,310828,mobile,ended,-444.0,,,Early,come earlier,Parking
563108,339515,mobile,ended,33.0,,,Late 30-60 min,come later,Parking
563119,406005,mobile,ended,,,,Early,come earlier,Parking
563142,394272,mobile,canceled,,,,Early,come earlier,Parking
563157,371572,connect,ended,-83.0,,,Early,come earlier,Parking
563509,349894,connect,ended,-432.0,,,Early,come earlier,Parking
563519,225602,mobile,ended,-16.0,,,Early,come earlier,Parking
563552,241021,connect,ended,25.0,567278.0,60.0,Late under 30 min,come later,rented again
563775,365793,mobile,ended,,,,Early,come earlier,Parking
563933,347208,connect,ended,27.0,,,Late under 30 min,come later,Parking
563998,409663,mobile,ended,-47.0,,,Early,come earlier,Parking
564034,358907,mobile,ended,,,,Early,come earlier,Parking
564045,381123,mobile,ended,99.0,554558.0,660.0,Late 60-120 min,come later,rented again
564094,179429,mobile,ended,4.0,,,Late under 30 min,come later,Parking
564208,361262,mobile,ended,90.0,,,Late 60-120 min,come later,Parking
564269,384150,mobile,canceled,,,,Early,come earlier,Parking
564414,195888,mobile,ended,20.0,564484.0,180.0,Late under 30 min,come later,rented again
564449,371530,mobile,canceled,,,,Early,come earlier,Parking
564466,407869,mobile,ended,10.0,,,Late under 30 min,come later,Parking
564500,382884,mobile,ended,69.0,555024.0,420.0,Late 60-120 min,come later,rented again
564521,412426,mobile,canceled,,,,Early,come earlier,Parking
564538,332366,mobile,ended,335.0,,,Late more than 180 min,come later,Parking
564627,341431,mobile,canceled,,552005.0,150.0,Early,come earlier,rented again
564638,394120,mobile,canceled,,,,Early,come earlier,Parking
564642,340833,mobile,ended,-20.0,,,Early,come earlier,Parking
564694,410110,mobile,canceled,,,,Early,come earlier,Parking
564706,384747,mobile,ended,403.0,,,Late more than 180 min,come later,Parking
564782,356481,mobile,canceled,,,,Early,come earlier,Parking
564785,399718,mobile,ended,1.0,,,Late under 30 min,come later,Parking
564825,414525,mobile,canceled,,,,Early,come earlier,Parking
564844,297962,connect,ended,-167.0,,,Early,come earlier,Parking
564955,389994,mobile,ended,136.0,,,Late 120-180 min,come later,Parking
564967,282208,mobile,canceled,,,,Early,come earlier,Parking
564992,366410,mobile,ended,62.0,,,Late 60-120 min,come later,Parking
565108,354331,mobile,ended,-55.0,,,Early,come earlier,Parking
565143,381435,mobile,ended,-100.0,,,Early,come earlier,Parking
565205,406475,mobile,ended,-80.0,,,Early,come earlier,Parking
565340,415170,mobile,ended,41.0,,,Late 30-60 min,come later,Parking
565494,368210,mobile,ended,45.0,,,Late 30-60 min,come later,Parking
565512,376391,mobile,ended,436.0,,,Late more than 180 min,come later,Parking
565540,281518,mobile,ended,-43.0,,,Early,come earlier,Parking
505091,213807,connect,ended,-155.0,,,Early,come earlier,Parking
505567,308565,mobile,ended,-3.0,,,Early,come earlier,Parking
505859,268874,mobile,ended,42.0,,,Late 30-60 min,come later,Parking
506321,393781,connect,ended,-1.0,,,Early,come earlier,Parking
506686,400229,mobile,ended,,,,Early,come earlier,Parking
506970,226932,mobile,ended,-10.0,,,Early,come earlier,Parking
507103,393584,mobile,ended,15.0,,,Late under 30 min,come later,Parking
507112,221297,mobile,ended,7.0,,,Late under 30 min,come later,Parking
508737,358274,mobile,canceled,,,,Early,come earlier,Parking
509566,372647,mobile,ended,181.0,,,Late more than 180 min,come later,Parking
509688,339975,mobile,ended,14.0,,,Late under 30 min,come later,Parking
510435,367627,mobile,ended,,,,Early,come earlier,Parking
511872,386539,mobile,ended,7.0,,,Late under 30 min,come later,Parking
512237,382279,mobile,ended,-10.0,,,Early,come earlier,Parking
514630,366287,connect,canceled,,,,Early,come earlier,Parking
514673,402194,mobile,ended,-52.0,,,Early,come earlier,Parking
515572,397136,mobile,canceled,,,,Early,come earlier,Parking
516244,349131,mobile,ended,-34.0,,,Early,come earlier,Parking
516585,389785,connect,ended,162.0,,,Late 120-180 min,come later,Parking
518058,320481,mobile,canceled,,,,Early,come earlier,Parking
518871,393981,mobile,ended,,,,Early,come earlier,Parking
519260,359719,mobile,ended,946.0,,,Late more than 180 min,come later,Parking
519450,358846,mobile,ended,-12.0,,,Early,come earlier,Parking
519451,251815,connect,ended,-76.0,,,Early,come earlier,Parking
520147,392147,mobile,ended,1.0,536236.0,390.0,Late under 30 min,come later,rented again
520580,168079,mobile,ended,-20.0,,,Early,come earlier,Parking
520711,402078,mobile,ended,-17.0,,,Early,come earlier,Parking
520750,337219,connect,ended,-154.0,,,Early,come earlier,Parking
520979,381012,mobile,canceled,,,,Early,come earlier,Parking
521501,278953,mobile,ended,,,,Early,come earlier,Parking
521526,282208,mobile,ended,-53.0,,,Early,come earlier,Parking
521594,241058,mobile,canceled,,,,Early,come earlier,Parking
522476,376514,mobile,ended,300.0,,,Late more than 180 min,come later,Parking
523920,363431,mobile,ended,-25.0,,,Early,come earlier,Parking
524487,380866,mobile,ended,-15.0,545830.0,120.0,Early,come earlier,rented again
525175,280805,connect,ended,9.0,,,Late under 30 min,come later,Parking
525435,335857,mobile,canceled,,,,Early,come earlier,Parking
525776,285846,mobile,ended,22.0,,,Late under 30 min,come later,Parking
526081,406054,mobile,canceled,,,,Early,come earlier,Parking
526194,325154,mobile,canceled,,,,Early,come earlier,Parking
527465,381512,mobile,ended,28.0,,,Late under 30 min,come later,Parking
527709,393442,mobile,ended,106.0,,,Late 60-120 min,come later,Parking
528269,385174,mobile,canceled,,,,Early,come earlier,Parking
528782,370513,mobile,ended,3.0,,,Late under 30 min,come later,Parking
528783,266641,mobile,canceled,,,,Early,come earlier,Parking
529239,354515,mobile,ended,10.0,565896.0,360.0,Late under 30 min,come later,rented again
529467,372128,mobile,canceled,,,,Early,come earlier,Parking
529492,207715,mobile,ended,-169.0,,,Early,come earlier,Parking
529693,281955,mobile,ended,-67.0,,,Early,come earlier,Parking
530325,356434,mobile,ended,-101.0,,,Early,come earlier,Parking
530357,262206,mobile,ended,14.0,,,Late under 30 min,come later,Parking
530971,241568,mobile,ended,3371.0,,,Late more than 180 min,come later,Parking
531233,276202,mobile,ended,-19.0,,,Early,come earlier,Parking
531451,378003,mobile,ended,0.0,,,Late under 30 min,come earlier,Parking
531589,290600,connect,canceled,,,,Early,come earlier,Parking
531860,350475,mobile,ended,,,,Early,come earlier,Parking
532171,368448,mobile,ended,9.0,,,Late under 30 min,come later,Parking
532215,408131,mobile,canceled,,,,Early,come earlier,Parking
532248,332611,mobile,ended,1110.0,,,Late more than 180 min,come later,Parking
532393,406388,mobile,ended,-54.0,,,Early,come earlier,Parking
532695,320824,connect,ended,0.0,,,Late under 30 min,come earlier,Parking
533129,405683,mobile,ended,-138.0,,,Early,come earlier,Parking
533326,301632,mobile,ended,38.0,,,Late 30-60 min,come later,Parking
533519,386928,mobile,canceled,,,,Early,come earlier,Parking
533720,385295,mobile,ended,6.0,,,Late under 30 min,come later,Parking
565543,364882,connect,ended,82.0,,,Late 60-120 min,come later,Parking
565548,373925,mobile,ended,-10.0,,,Early,come earlier,Parking
565581,374698,mobile,ended,-16.0,,,Early,come earlier,Parking
565675,318715,mobile,ended,107.0,,,Late 60-120 min,come later,Parking
565927,173376,mobile,ended,49.0,,,Late 30-60 min,come later,Parking
566027,414498,mobile,ended,32.0,,,Late 30-60 min,come later,Parking
566069,376311,connect,canceled,,,,Early,come earlier,Parking
566097,389035,mobile,canceled,,,,Early,come earlier,Parking
566123,404483,mobile,ended,142.0,,,Late 120-180 min,come later,Parking
566273,375908,mobile,ended,44.0,,,Late 30-60 min,come later,Parking
566292,414708,mobile,ended,48.0,,,Late 30-60 min,come later,Parking
566331,328506,mobile,ended,-97.0,,,Early,come earlier,Parking
566385,211860,connect,ended,58.0,,,Late 30-60 min,come later,Parking
566551,334671,mobile,ended,25.0,,,Late under 30 min,come later,Parking
566661,390467,connect,ended,-651.0,569297.0,570.0,Early,come earlier,rented again
566682,293785,mobile,ended,66.0,,,Late 60-120 min,come later,Parking
566691,374921,mobile,ended,243.0,,,Late more than 180 min,come later,Parking
566709,313772,connect,ended,-73.0,,,Early,come earlier,Parking
566762,407907,mobile,ended,16.0,,,Late under 30 min,come later,Parking
566797,386498,mobile,ended,349.0,,,Late more than 180 min,come later,Parking
566908,164960,connect,ended,-44.0,,,Early,come earlier,Parking
566921,298388,mobile,ended,28.0,,,Late under 30 min,come later,Parking
567107,228776,mobile,canceled,,,,Early,come earlier,Parking
567120,415953,mobile,ended,27.0,567178.0,150.0,Late under 30 min,come later,rented again
567208,268798,mobile,ended,41.0,,,Late 30-60 min,come later,Parking
567278,241021,connect,ended,-425.0,563925.0,240.0,Early,come earlier,rented again
567353,381940,mobile,canceled,,,,Early,come earlier,Parking
567365,279764,mobile,ended,-35.0,,,Early,come earlier,Parking
567423,402980,connect,ended,-125.0,,,Early,come earlier,Parking
567424,414349,mobile,ended,59.0,,,Late 30-60 min,come later,Parking
567433,401968,mobile,ended,100.0,,,Late 60-120 min,come later,Parking
567442,410939,connect,ended,-353.0,,,Early,come earlier,Parking
567446,366025,mobile,ended,-29.0,,,Early,come earlier,Parking
567610,399205,mobile,ended,22.0,,,Late under 30 min,come later,Parking
567636,376840,connect,ended,101.0,564959.0,0.0,Late 60-120 min,come later,rented again
567638,307364,connect,canceled,,,,Early,come earlier,Parking
567654,358772,connect,ended,-90.0,,,Early,come earlier,Parking
567773,314572,mobile,ended,21.0,,,Late under 30 min,come later,Parking
567774,396250,mobile,ended,4265.0,,,Late more than 180 min,come later,Parking
567777,296295,mobile,ended,30.0,,,Late 30-60 min,come later,Parking
567828,402779,connect,canceled,,,,Early,come earlier,Parking
567980,381223,mobile,ended,,,,Early,come earlier,Parking
568026,214007,mobile,canceled,,,,Early,come earlier,Parking
568110,412131,mobile,ended,,,,Early,come earlier,Parking
568168,345738,mobile,ended,58.0,,,Late 30-60 min,come later,Parking
568188,279378,mobile,canceled,,,,Early,come earlier,Parking
568206,412469,mobile,ended,-12.0,,,Early,come earlier,Parking
568342,196898,mobile,ended,,,,Early,come earlier,Parking
568629,283479,mobile,ended,,,,Early,come earlier,Parking
568657,317378,connect,canceled,,566412.0,210.0,Early,come earlier,rented again
568817,314605,mobile,ended,43.0,565775.0,360.0,Late 30-60 min,come later,rented again
568843,280795,mobile,ended,,,,Early,come earlier,Parking
568964,178204,mobile,ended,,,,Early,come earlier,Parking
569081,291932,connect,ended,-19.0,,,Early,come earlier,Parking
569133,415843,mobile,ended,90.0,,,Late 60-120 min,come later,Parking
569176,410396,mobile,ended,67.0,,,Late 60-120 min,come later,Parking
569498,402528,connect,ended,-173.0,562527.0,630.0,Early,come earlier,rented again
570153,159536,mobile,ended,-685.0,,,Early,come earlier,Parking
570186,372609,mobile,ended,76.0,,,Late 60-120 min,come later,Parking
570350,365926,connect,ended,-55.0,570337.0,60.0,Early,come earlier,rented again
570406,293992,mobile,ended,-81.0,,,Early,come earlier,Parking
570525,304566,mobile,ended,14.0,,,Late under 30 min,come later,Parking
570715,309517,mobile,canceled,,,,Early,come earlier,Parking
570819,353425,connect,ended,-17.0,573393.0,120.0,Early,come earlier,rented again
571139,347208,connect,ended,-90.0,,,Early,come earlier,Parking
505457,368083,mobile,ended,21.0,,,Late under 30 min,come later,Parking
506876,367382,mobile,ended,12.0,,,Late under 30 min,come later,Parking
508843,398697,mobile,ended,1101.0,,,Late more than 180 min,come later,Parking
508971,232442,mobile,ended,-9.0,,,Early,come earlier,Parking
510583,380867,mobile,ended,-1.0,,,Early,come earlier,Parking
511106,377746,mobile,ended,-15.0,,,Early,come earlier,Parking
511960,216796,mobile,ended,28.0,,,Late under 30 min,come later,Parking
512695,361217,mobile,ended,-26.0,,,Early,come earlier,Parking
512958,305669,mobile,ended,-24.0,,,Early,come earlier,Parking
513466,331681,mobile,ended,110.0,,,Late 60-120 min,come later,Parking
513899,299017,connect,canceled,,,,Early,come earlier,Parking
514418,364237,mobile,ended,1360.0,,,Late more than 180 min,come later,Parking
514856,354388,mobile,canceled,,,,Early,come earlier,Parking
515482,277553,mobile,ended,42.0,,,Late 30-60 min,come later,Parking
515658,392779,mobile,canceled,,,,Early,come earlier,Parking
515770,382059,mobile,ended,,,,Early,come earlier,Parking
516550,377700,mobile,canceled,,545076.0,720.0,Early,come earlier,rented again
